PVT AM,46274,C1608169,10/10/2016 09:05:46,236,0,Test
PVT AM,46468,C1608169,10/10/2016 09:08:48,236,0,Test
PVT PM,49362,C1608169,10/10/2016 18:04:03,236,0,Test
PVT AM,46243,C1621027,10/10/2016 09:05:16,236,0,Test
PVT PM,50485,C1621027,10/10/2016 18:21:40,236,0,Test
PVT AM,46281,C1622201,10/10/2016 09:05:49,236,0,Test
PVT AM,47019,C1622201,10/10/2016 09:17:15,236,0,Test
PVT PM,49019,C1622201,10/10/2016 17:58:39,236,0,Test
PVT AM,57363,C1626643,14/10/2016 08:11:56,236,0,Test
PVT PM,58532,C1626643,14/10/2016 17:05:27,236,0,Test
PVT PM,54069,C1633118,11/10/2016 17:16:43,236,0,Test
PVT AM,55879,C1642268,13/10/2016 09:08:39,236,0,Test
PVT PM,56645,C1642268,13/10/2016 18:15:46,236,0,Test
PVT PM,29705,1514405,06/10/2016 17:04:15,237,0,Test
PVT AM,44550,1522976,10/10/2016 08:08:30,237,0,Test
PVT PM,54967,1527644,11/10/2016 18:08:46,237,0,Test
PVT PM,3456,1530539,26/04/2016 17:08:47,237,0,Test
PVT PM,3460,1530539,26/04/2016 17:08:57,237,0,Test
PVT PM,30146,1606678,06/10/2016 17:10:58,237,0,Test
PVT AM,52362,1629216,11/10/2016 09:06:05,237,0,Test
PVT PM,2649,C1214313,26/04/2016 16:13:58,237,0,Test
PVT AM,5235,C1214313,28/04/2016 08:04:28,237,0,Test
PVT AM,5585,C1214313,28/04/2016 08:18:51,237,0,Test
PVT AM,5604,C1214313,28/04/2016 08:19:34,237,0,Test
PVT AM,12682,C1431852,06/05/2016 09:28:42,237,0,Test
PVT AM,12719,C1431852,06/05/2016 09:33:13,237,0,Test
PVT PM,13192,C1431852,06/05/2016 17:29:23,237,0,Test
PVT PM,53575,C1516633,11/10/2016 17:08:51,237,0,Test
PVT AM,44763,C1519725,10/10/2016 08:12:32,237,0,Test
PVT PM,50301,C1621027,10/10/2016 18:18:43,237,0,Test
PVT AM,57029,C1626643,14/10/2016 08:06:12,237,0,Test
PVT PM,58911,C1626643,14/10/2016 17:12:05,237,0,Test
PVT AM,55793,C1642268,13/10/2016 09:05:06,237,0,Test
PVT PM,56452,C1642268,13/10/2016 18:07:38,237,0,Test
PVT PM,56875,C1642268,13/10/2016 18:25:39,237,0,Test
PVT PM,47678,C1645251,10/10/2016 17:07:16,237,0,Test
PVT AM,28878,C1661087,06/10/2016 08:55:40,237,0,Test
PVT AM,28884,C1661087,06/10/2016 08:55:58,237,0,Test
PVT PM,9350,1316438,03/05/2016 16:06:57,238,0,Test
PVT AM,28980,1506576,06/10/2016 08:59:58,238,0,Test
PVT PM,3585,1530539,26/04/2016 17:14:17,238,0,Test
PVT PM,3671,1530539,26/04/2016 17:17:48,238,0,Test
PVT PM,3682,1530539,26/04/2016 17:18:19,238,0,Test
PVT PM,3686,1530539,26/04/2016 17:18:26,238,0,Test
PVT AM,28785,1606678,06/10/2016 08:31:26,238,0,Test
PVT PM,29893,1606678,06/10/2016 17:07:10,238,2,Test
PVT PM,29710,1627781,06/10/2016 17:04:19,238,0,Test
PVT AM,52685,1629216,11/10/2016 09:16:09,238,0,Test
PVT AM,27310,1643644,06/10/2016 08:07:53,238,0,Test
PVT PM,2234,C1214313,26/04/2016 16:06:41,238,0,Test
PVT PM,2426,C1214313,26/04/2016 16:10:00,238,1,Test
PVT PM,35429,C1234417,07/10/2016 18:06:58,238,0,Test
PVT AM,5199,C1442429,28/04/2016 08:03:02,238,0,Test
PVT AM,5436,C1442429,28/04/2016 08:12:42,238,0,Test
PVT AM,45140,C1519725,10/10/2016 08:19:18,238,0,Test
PVT PM,47831,C1519725,10/10/2016 17:10:00,238,0,Test
PVT AM,44482,C1524781,10/10/2016 08:07:03,238,0,Test
PVT AM,44630,C1524781,10/10/2016 08:10:07,238,0,Test
PVT PM,58470,C1528257,14/10/2016 17:04:18,238,0,Test
PVT AM,57277,C1600521,14/10/2016 08:10:25,238,0,Test
PVT AM,46579,C1621027,10/10/2016 09:10:27,238,0,Test
PVT AM,45918,C1622201,10/10/2016 09:00:00,238,0,Test
PVT AM,46025,C1622201,10/10/2016 09:01:46,238,1,Test
PVT AM,46112,C1622201,10/10/2016 09:03:12,238,0,Test
PVT AM,46719,C1622201,10/10/2016 09:12:26,238,0,Test
PVT PM,49397,C1622201,10/10/2016 18:04:36,238,0,Test
PVT AM,52464,C1632205,11/10/2016 09:09:05,238,0,Test
PVT PM,9935,1316438,03/05/2016 16:25:27,239,0,Test
PVT AM,44516,1522976,10/10/2016 08:07:44,239,0,Test
PVT AM,52253,1527644,11/10/2016 09:03:09,239,0,Test
PVT PM,29677,1535741,06/10/2016 17:03:47,239,0,Test
PVT AM,55708,1641638,13/10/2016 09:01:22,239,0,Test
PVT AM,55999,1641638,13/10/2016 09:13:52,239,0,Test
PVT AM,27304,1643644,06/10/2016 08:07:45,239,0,Test
PVT AM,27339,1643644,06/10/2016 08:08:21,239,0,Test
PVT PM,2224,C1214313,26/04/2016 16:06:31,239,0,Test
PVT PM,12774,C1431852,06/05/2016 17:10:24,239,0,Test
PVT PM,12962,C1431852,06/05/2016 17:19:30,239,0,Test
PVT AM,5517,C1442429,28/04/2016 08:16:10,239,0,Test
PVT PM,9503,C1512071,03/05/2016 16:11:43,239,0,Test
PVT PM,53207,C1516633,11/10/2016 17:03:12,239,0,Test
PVT PM,48067,C1519725,10/10/2016 17:14:12,239,0,Test
PVT AM,44813,C1524781,10/10/2016 08:13:28,239,0,Test
PVT AM,57939,C1528257,14/10/2016 08:22:10,239,0,Test
PVT AM,44706,C1604472,10/10/2016 08:11:32,239,0,Test
PVT AM,46536,C1621027,10/10/2016 09:09:52,239,0,Test
PVT AM,46557,C1621027,10/10/2016 09:10:10,239,0,Test
PVT AM,46598,C1621027,10/10/2016 09:10:46,239,0,Test
PVT PM,50039,C1621027,10/10/2016 18:14:29,239,0,Test
PVT PM,50263,C1621027,10/10/2016 18:18:07,239,0,Test
PVT PM,58493,C1626643,14/10/2016 17:04:43,239,0,Test
PVT PM,53282,C1633118,11/10/2016 17:04:21,239,0,Test
PVT PM,58549,C1634963,14/10/2016 17:05:41,239,0,Test
PVT PM,56714,C1642268,13/10/2016 18:18:31,239,0,Test
PVT AM,45005,C1645251,10/10/2016 08:16:57,239,0,Test
PVT PM,48531,C1645251,10/10/2016 17:22:38,239,0,Test
PVT AM,28978,C1661087,06/10/2016 08:59:55,239,0,Test
PVT PM,12994,1211910,06/05/2016 17:20:57,240,0,Test
PVT PM,9987,1316438,03/05/2016 16:27:17,240,0,Test
PVT AM,10134,1316438,04/05/2016 08:04:12,240,0,Test
PVT PM,35423,1460169,07/10/2016 18:06:36,240,0,Test
PVT PM,35465,1460169,07/10/2016 18:09:06,240,0,Test
PVT PM,35775,1460169,07/10/2016 18:27:59,240,0,Test
PVT AM,44542,1522976,10/10/2016 08:08:18,240,0,Test
PVT PM,55136,1527644,11/10/2016 18:12:58,240,0,Test
PVT PM,3603,1530539,26/04/2016 17:15:01,240,0,Test
PVT PM,3735,1530539,26/04/2016 17:20:16,240,0,Test
PVT PM,55052,1642612,11/10/2016 18:10:52,240,0,Test
PVT AM,5409,C1214313,28/04/2016 08:11:37,240,0,Test
PVT AM,33506,C1234417,07/10/2016 09:17:10,240,0,Test
PVT AM,12581,C1431852,06/05/2016 09:16:04,240,0,Test
PVT PM,13025,C1431852,06/05/2016 17:22:19,240,0,Test
PVT PM,13185,C1431852,06/05/2016 17:29:12,240,0,Test
PVT PM,9380,C1512071,03/05/2016 16:07:50,240,0,Test
PVT PM,53269,C1516633,11/10/2016 17:04:09,240,0,Test
PVT AM,44418,C1524781,10/10/2016 08:05:40,240,0,Test
PVT AM,44940,C1524781,10/10/2016 08:15:47,240,0,Test
PVT PM,49558,C1614245,10/10/2016 18:07:03,240,0,Test
PVT AM,46370,C1621027,10/10/2016 09:07:19,240,0,Test
PVT PM,58499,C1626643,14/10/2016 17:04:51,240,0,Test
PVT PM,56841,C1642268,13/10/2016 18:24:10,240,0,Test
PVT AM,44801,C1645251,10/10/2016 08:13:14,240,0,Test
PVT AM,28885,1506576,06/10/2016 08:55:59,241,0,Test
PVT PM,30682,1514405,06/10/2016 17:19:06,241,0,Test
PVT PM,54816,1527644,11/10/2016 18:05:07,241,0,Test
PVT PM,3727,1530539,26/04/2016 17:19:58,241,0,Test
PVT AM,4126,1530539,27/04/2016 08:06:30,241,0,Test
PVT PM,30236,1643644,06/10/2016 17:12:18,241,0,Test
PVT PM,2065,C1214313,26/04/2016 16:03:43,241,0,Test
PVT AM,5404,C1214313,28/04/2016 08:11:26,241,0,Test
PVT PM,12949,C1431852,06/05/2016 17:19:02,241,0,Test
PVT PM,9316,C1512071,03/05/2016 16:05:58,241,0,Test
PVT AM,45464,C1519725,10/10/2016 08:25:09,241,0,Test
PVT AM,45812,C1519725,10/10/2016 08:32:28,241,0,Test
PVT AM,44739,C1524781,10/10/2016 08:12:06,241,0,Test
PVT AM,46206,C1608169,10/10/2016 09:04:39,241,0,Test
PVT AM,46076,C1621027,10/10/2016 09:02:34,241,0,Test
PVT AM,46852,C1622201,10/10/2016 09:14:31,241,0,Test
PVT PM,49467,C1622201,10/10/2016 18:05:40,241,0,Test
PVT PM,49739,C1622201,10/10/2016 18:09:48,241,0,Test
PVT PM,56360,C1642268,13/10/2016 18:03:47,241,0,Test
PVT PM,56366,C1642268,13/10/2016 18:04:05,241,0,Test
PVT PM,56848,C1642268,13/10/2016 18:24:30,241,0,Test
PVT PM,56916,C1642268,13/10/2016 18:27:38,241,0,Test
PVT AM,28874,C1661087,06/10/2016 08:55:32,241,0,Test
PVT AM,29055,C1661087,06/10/2016 09:02:55,241,1,Test
PVT PM,55455,1527644,11/10/2016 18:21:00,242,0,Test
PVT PM,55547,1527644,11/10/2016 18:23:14,242,0,Test
PVT AM,27588,1643644,06/10/2016 08:12:22,242,0,Test
PVT PM,2251,C1214313,26/04/2016 16:07:01,242,0,Test
PVT PM,2670,C1214313,26/04/2016 16:14:28,242,0,Test
PVT PM,12811,C1431852,06/05/2016 17:12:41,242,0,Test
PVT AM,5208,C1442429,28/04/2016 08:03:19,242,0,Test
PVT AM,44774,C1519725,10/10/2016 08:12:42,242,0,Test
PVT AM,46479,C1621027,10/10/2016 09:08:58,242,0,Test
PVT AM,46237,C1622201,10/10/2016 09:05:10,242,0,Test
PVT PM,50051,C1622201,10/10/2016 18:14:41,242,0,Test
PVT PM,53257,C1633118,11/10/2016 17:03:59,242,0,Test
PVT AM,33357,1460169,07/10/2016 09:06:07,243,0,Test
PVT PM,34665,1504906,07/10/2016 17:20:35,243,0,Test
PVT AM,52218,1527644,11/10/2016 09:02:13,243,0,Test
PVT AM,27482,1535741,06/10/2016 08:10:37,243,0,Test
PVT PM,54702,1629216,11/10/2016 18:02:06,243,0,Test
PVT AM,27263,1643644,06/10/2016 08:07:02,243,0,Test
PVT PM,2792,C1214313,26/04/2016 16:16:48,243,0,Test
PVT PM,2822,C1214313,26/04/2016 16:17:19,243,0,Test
PVT AM,5503,C1442429,28/04/2016 08:15:34,243,0,Test
PVT AM,44913,C1519725,10/10/2016 08:15:12,243,0,Test
PVT AM,44477,C1524781,10/10/2016 08:06:53,243,0,Test
PVT PM,34255,C1525463,07/10/2016 17:13:46,243,0,Test
PVT PM,59267,C1528257,14/10/2016 17:18:34,243,0,Test
PVT AM,46081,C1609356,10/10/2016 09:02:40,243,0,Test
PVT AM,46725,C1621027,10/10/2016 09:12:32,243,0,Test
PVT PM,53314,C1633118,11/10/2016 17:04:51,243,0,Test
PVT PM,58616,C1634963,14/10/2016 17:06:49,243,0,Test
PVT AM,55832,C1642268,13/10/2016 09:06:49,243,0,Test
PVT AM,56060,C1642268,13/10/2016 09:16:27,243,0,Test
PVT PM,56466,C1642268,13/10/2016 18:08:15,243,0,Test
PVT PM,47533,C1645897,10/10/2016 17:04:43,243,0,Test
PVT AM,29102,C1661087,06/10/2016 09:04:55,243,0,Test
PVT PM,9610,1316438,03/05/2016 16:15:14,244,0,Test
PVT PM,35469,1460169,07/10/2016 18:09:22,244,0,Test
PVT PM,31112,1506576,06/10/2016 17:52:40,244,0,Test
PVT AM,4108,1530539,27/04/2016 08:05:57,244,0,Test
PVT PM,30106,1535741,06/10/2016 17:10:19,244,0,Test
PVT AM,27269,1627781,06/10/2016 08:07:09,244,0,Test
PVT AM,27835,1643644,06/10/2016 08:16:20,244,0,Test
PVT AM,28238,1643644,06/10/2016 08:22:41,244,0,Test
PVT PM,2127,C1214313,26/04/2016 16:04:49,244,0,Test
PVT AM,18118,C1228296,20/05/2016 09:13:40,244,0,Test
PVT AM,5505,C1442429,28/04/2016 08:15:40,244,0,Test
PVT AM,32155,C1504038,07/10/2016 08:12:35,244,0,Test
PVT AM,45653,C1519725,10/10/2016 08:28:32,244,0,Test
PVT AM,45730,C1519725,10/10/2016 08:29:55,244,0,Test
PVT PM,47519,C1604472,10/10/2016 17:04:27,244,0,Test
PVT PM,49814,C1622201,10/10/2016 18:10:58,244,0,Test
PVT AM,57300,C1626643,14/10/2016 08:10:51,244,0,Test
