participant_id,5,10,15,20,25
1211910,366.057142857,402.28125,416.291666667,424.862068966,403.470588235
1460169,342.837837838,382.941176471,350.222222222,356.928571429,418.444444444
1504906,348.068181818,341.388888889,359.162162162,380.805555556,365.636363636
1506576,305.384615385,303.9,318.027777778,352.756756757,378.697674419
1512159,397.444444444,413.27027027,420.333333333,409.942857143,404.107142857
1514405,323.725,349.642857143,345.425,311.567567568,330.323529412
1517805,359.625,392.961538462,396.625,410.290322581,409.777777778
1524902,382.028571429,404.147058824,413.740740741,437.4,431.448275862
1529920,369.526315789,354.5,369.864864865,376.743589744,363.771428571
1535741,328.906976744,338.80952381,365.581395349,352.684210526,324.633333333
1556744,348.025,361.717948718,394.903225806,411.5,409.666666667
1606678,326.944444444,360.685714286,377.540540541,373.766666667,355.485714286
1621347,386.0625,411.392857143,433.434782609,418.36,395.315789474
1627781,354.371428571,380.451612903,382.739130435,399.75,424.0
1641638,378.294117647,374.518518519,425.555555556,446.041666667,427.058823529
1643644,296.657894737,340.289473684,360.181818182,367.621621622,365.916666667
C1228296,331.0,347.675675676,366.054054054,366.529411765,381.485714286
C1234417,308.047619048,320.948717949,334.853658537,356.026315789,339.131578947
C1320593,368.43902439,354.891891892,399.604651163,365.081081081,362.703703704
C1431852,301.27027027,298.527777778,319.536585366,354.216216216,350.119047619
C1504038,321.55,348.487804878,355.228571429,357.235294118,369.0
C1512051,401.129032258,424.607142857,419.545454545,418.047619048,411.576923077
C1525463,325.255813953,348.461538462,350.024390244,357.315789474,390.565217391
C1528257,323.842105263,348.725,321.611111111,349.307692308,354.365853659
C1556488,395.416666667,386.125,421.125,422.451612903,427.269230769
C1600521,351.5,397.35483871,386.388888889,399.878787879,364.973684211
C1606273,410.821428571,389.481481481,415.5,432.625,432.8
C1607048,386.825,418.962962963,421.05,427.666666667,425.904761905
C1618050,378.58974359,400.034482759,406.222222222,391.846153846,423.958333333
C1618592,366.46875,382.971428571,411.111111111,404.611111111,379.676470588
C1620200,366.4,372.090909091,389.852941176,396.097560976,397.4
C1626643,318.138888889,353.325,378.405405405,357.212121212,339.857142857
C1626757,310.674418605,323.631578947,333.243902439,325.219512195,322.242424242
C1634963,358.914285714,381.757575758,389.833333333,416.346153846,419.142857143
C1640091,386.21875,389.361111111,390.966666667,394.4,406.619047619
C1642268,286.717948718,301.416666667,324.184210526,320.081081081,320.342105263
C1661087,350.975,380.657142857,335.53125,358.666666667,398.095238095
