participant_id,5,10,15,20,25
c1210910,338.20512820512823,323.6666666666667,340.53846153846155,322.10526315789474,346.25
c1214313,291.13157894736844,305.9512195121951,283.7105263157895,304.9714285714286,311.55263157894734
c1219715,438.35,435.5769230769231,452.05882352941177,438.25,450.11538461538464
c1316438,320.44444444444446,339.9,355.56410256410254,346.8235294117647,355.6111111111111
c1332603,450.25,430.5,448.2,480.7142857142857,449.0
c1332972,350.27777777777777,362.45,367.6578947368421,349.3157894736842,377.8888888888889
c1406813,342.2105263157895,340.8780487804878,336.7692307692308,361.8378378378378,358.0
c1414041,381.0,397.48,417.46666666666664,397.0769230769231,419.0
c1422310,461.8,465.5,479.2,486.6,454.85714285714283
c1428155,425.2916666666667,421.76190476190476,436.0,446.6,443.125
c1429501,447.42857142857144,446.9166666666667,446.0769230769231,466.4166666666667,471.07142857142856
c1436560,338.8636363636364,304.6,312.65,326.3095238095238,347.92857142857144
c1436601,352.6764705882353,378.25714285714287,384.0,381.2258064516129,386.9130434782609
c1442429,288.9761904761905,303.87179487179486,293.07894736842104,307.2142857142857,324.1578947368421
c1462216,311.29545454545456,305.2105263157895,308.175,312.0,349.4117647058824
c1476575,451.0,450.8095238095238,453.16,445.8695652173913,466.32
c1500258,446.7826086956522,444.4,467.8888888888889,446.6875,451.2857142857143
c1510407,422.3333333333333,421.15384615384613,466.875,463.8333333333333,465.0
c1512071,327.675,351.8048780487805,373.9761904761905,366.57142857142856,379.42424242424244
c1514333,435.14285714285717,442.56,436.72727272727275,447.59090909090907,424.5
c1516685,448.5833333333333,469.55,474.6666666666667,461.8181818181818,462.0
c1520925,453.45,445.75,474.8,466.0,461.6
c1528148,464.95238095238096,449.3125,488.6666666666667,422.0,473.375
c1530539,273.175,308.35135135135135,318.9736842105263,332.4736842105263,343.2647058823529
c1530965,318.3658536585366,349.1951219512195,347.1764705882353,339.175,341.3333333333333
c1574067,437.7,439.04761904761904,434.1904761904762,440.04347826086956,447.3333333333333
